Unnamed: 0,player,game,card,one,play,point,new,take,use,turn,build,action,place,board,round,win,two,end,time,must,tile,score,differ,power,also,set,dice,first,get,number,citi,move,make,three,deck,hand,start,includ,collect,order,charact,world,mdash,resourc,victori,hero,may,tri,publish,four,mani,color,need,way,rule,control,space,base,token,uniqu,choos,oppon,complet,draw,ndash,gain,special,team,edit,allow,abil,five,creat,roll,good,everi,work,phase,battl,role,ship,find,come,becom,monster,piec,worker,adventur,best,mdashdescript,anoth,combin,even,possibl,help,expans,money,locat,around,give,Description
161533,7,6,2,3,3,0,1,0,1,1,3,1,1,0,3,1,0,2,1,0,0,1,1,1,0,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,lisboa is a game about the reconstruction of lisboa after the great earthquake of 1755 on november 1 1755 lisbon suffered an earthquake of an estimated magnitude of 85ndash90 followed by a tsunami and three days of fires the city was almost totally destroyed the marques of pombal mdash sebastiatildeo joseacute de carvalho e melo mdash was the then minister of foreign affairs and the king put him in charge of the reconstruction of lisbon the marques of pombal gathered a team of engineers and architects and you the players are members of the nobility members who will use your influence in the reconstruction and business development of the new city you will work with the architects to build lisbon anew with the marquis to develop commerce and with the king to open all the buildings but the true reason you do all this is not for greatness or fame or even fortune but for the most important thing of all in that time wigs lisboa is played on a real map of downtown lisbon during the planning of the downtown project the type of business permitted in each street was previously determined the economic motor is driven by the wealth of the royal treasure and this treasure is controlled by player actions during the game making each game a totally different experience the game ends after a fixed number of rounds and whoever gathers the most wigs by the end of the game wins lisboa is played in rounds each round all players play one turn they may place one card on their display or replace one card from this display during the game players schedule hearings to get character favors such as commerce construction and openings the iconic buildings score the stores and stores provide income to the players players need to manage influence construction licenses store permits church power workers and money with the workers cost being dependent on the prestige of the players 
269385,1,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,embark on your own adventures in jrr tolkiens iconic world with the lord of the rings journeys in middleearth a fully cooperative appsupported board game for one to five players youll battle villainous foes make courageous choices and strike a blow against the evil that threatens the land mdash all as part of a thrilling campaign that leads you across the storied hills and dales of middleearth each individual game of journeys in middleearth is a single adventure in a larger campaign youll explore the vast and dynamic landscapes of middleearth using your skills to survive the challenges that you encounter on these perilous quests as you and your fellow heroes explore the wilderness and battle the dark forces arrayed against you the games companion app guides you to reveal the looming forests quiet clearings and ancient halls of middleearth while also controlling the enemies you encounter whether youre venturing into the wild on your own or with close companions by your side you can write your own legend in the history of middleearth mdashdescription from the publisher 
222509,1,3,0,0,0,1,0,0,0,0,1,2,0,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,2,4,0,0,1,0,0,0,1,2,1,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,enter the dark ages of greece ruled by mighty gods wielding advanced technology control asymmetric heroes and choose your path to victory either by strategic control or adventure style monster hunting and quests build majestic multipart monuments of gods on the board and unlock their mighty powers that will help you win and survive the raids of monsters who travel through land and rain havoc in lords of hellas you control an asymmetric hero developed by increasing his 3 basic statistics and gathering artifacts the main statistics are leadership that will help you to move your armies strength that will empower you to successfully hunt for monsters speed that will make your hero move faster through the game you can choose from various actions and influence the game thanks to the mighty monuments of base gods zeus athena and hermes you need to strategically move your armies and hero as well as manage your actions in order to win players can win in various ways by controlling area temples or slaying monsters that are wandering through the map and interfere in various ways once any victory condition is met the game ends there is no point system mdashdescription from the publisher 
178958,1,1,2,1,3,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,3,1,2,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,after many millennium of ruling the universe the various gods of the universe find their power diminishing the gods came together and the ones with remaining power agreed to wage a battle for the control of the universe they realized the only way to do this was adapt to the modern age they have agreed to a galactic battle of the bands battling across times and all over the world they agreed that the group with the most fans at the end of the tour will hold dominion over the universe you assemble a band of gods from the pantheons you can choose from you plan concerts to gain fans rocking and rolling against each other to become the ultimate force in the universe game playwhen playing the players play a series of concerts at different venues the venues vary in difficulty from needing a single skill to succeed at the concert to needing all four skills the venue card will show you what skills you need and how many points millions of souls you will gain depending on where you finish in head to head competition with the other bands your band has a base value for each skill and your set list cards can boost your scores or hurt someone elses as you work to out play each other you battle with your set lists to determine where each band finishes in the competition after two rounds of venues the band with the most fans will be the winner and rule the universe unopposed forever additional design work by mark montgomery amp angie killingsworthadditional art by natalie latinsky 
323613,4,1,5,0,1,0,0,2,0,1,2,0,3,0,0,0,0,0,0,3,4,1,0,0,0,1,0,0,0,1,2,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,5,1,0,0,1,3,0,0,0,0,0,0,the dream of maintaining human life on the surface of the moon has now come true the project to build cities on earthrsquos beloved satellite is under way things are moving full speed ahead too the possibilities are enormous because this is 1977 the year when lunar living becomes reality the most enterprising companies have decided to sponsor teams of scientists builders publicists and freelance nightlife entertainers to set out to construct the best client base in the galaxy on top of this out of the world chance the lunar colonization authority shall assign the capital of the moon to the best of the projects that are presented making the chance for an even juicier reward in luna capital the players must optimally manage the elements of the game to build the best possible lunar settlement and to make it worthy of becoming the capital of the entire offplanet colony they will have a series of construction cards in a common ldquomarketrdquo and each of the players shall be tied to a number of project tiles the players take turns drawing cards and the tiles that accompany them and then place them in their personal playing area the cards must be laid out in a maximum of three lines and must be placed so that they are always in ascending numerical value once the card has been placed the tiles are then put on the spaces for them on the cards in an attempt to group together the various projects in the most efficient way possible the tiles show what projects are available all of which are essential for the construction of the city worthy of the term they include oxygen collectors greenhouses residential complexes and of extreme importance sales offices to sell apartments with the best views in the galaxy each of these categories scores according to how they are arranged within the personal area of each player whoever is able to best take advantage of their arrangement and placement shall become the mayor of luna capital mdashdescription from the publisher 
301257,0,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,in maglev metro utilize stateoftheart magnetic levitation technology to build a metropolitan rail system transporting workers and robots beneath the city replace aging manhattan and berlin subway systems with newer faster quieter technology enhance your rail systems abilities so that your passengers arrive at their destinations first efficiency is your key to success in this pickupanddeliver tilelaying enginebuilding game transparent tiles allow your route to overlap your opponents tracks winding you along from station to station robots efficiently upgrade and adjust your abilities leveraging unique goals to maximize points by the end of the game the game board has morphed into a modern subway map with brightlycolored routes connecting stations all over the city maglev metro contains two unique maps mdashdescription from the publisher 
276025,6,3,1,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,maracaibo a strategy game for 14 players by alexander pfister is set in the caribbean during the 17th century the players try to increase their influence in three nations in four rounds with a play time of 40 minutes per player the players sail on a round course through the caribbean eg you have city tiles where you are able to perform variousnbspactions or deliver goods to one special feature is an implemented quest mode over more and various tiles which tells the player who chase after it a little story as a player you move with your ship around the course managing it by using cards like in other games from alexander pfister note the spanish and portuguese editions of maracaibo contain la armada miniexpansion packaged inside the base games box 
348406,0,3,4,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,in marvel dice throne you become one of eight of marvels most famous heroes including black panther captain marvel black widow scarlet witch loki thor doctor strange and miles morales spiderman every marvel dice throne hero was painstakingly designed and balanced to provide the most thematic experience possible allowing you to truly embody your favorite heroes like no other game featuring allnew mechanisms and asymmetrical designs these are our most innovative and exciting heroes yet marvel dice throne is a heartpumping fastplaying game of skilled card play and dice manipulation supporting multiple modes of play including 1v1 2v2 3v3 2v2v2 or freeforall attack your opponents and activate abilities by rolling your heros unique set of five dice accumulate combat points and spend them on cards that have a large range of effects such as granting permanent hero upgrades applying status effects and manipulating dice directly yours your teammates or even your opponents all 8 heroes are compatible with the entire dice throne ecosystem use upgrade cards to improve your hero abilities as the game progresses play action cards strategically to manipulate dice and surprise your foe features a deluxe highly functional battle chest storage system each hero in the battle chest has their own beautiful set of custom swirl dice mdashdescription from the publisher 
302336,2,3,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,dominate the marvel universe as an iconic comic book villain each villain follows a unique path to victory each uses different abilities to face other villains and mighty heroes from across the universe choose hela killmonger taskmaster thanos or ultron and fulfill your dark destiny in marvel villainous infinite power players move their villains to different locations within their domain carry out the actions there and deal twists of fate to their opponents from a shared fate deck three different game modes allow players to scale the difficulty of their game by facing more or fewer events mdash situations that extract a heavy toll on villains until they are resolved the only way villains know how specialty cards add to each villains ability making them even more formidable as more specialty cards are played with beginner and advance options this game is an adventure for the whole family mdashdescription from the publisher 
335528,2,4,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,2,1,0,0,0,0,0,0,1,1,2,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,in marvel villainous infinite power players move their villains to different locations within their domain carry out the actions there and deal twists of fate to their opponents from a shared fate deck three different game modes allow players to scale the difficulty of their game by facing more or fewer events mdash situations that extract a heavy toll on villains until they are resolved the only way villains know how specialty cards add to each villains ability making them even more formidable as more specialty cards are played marvel villainous mischief amp malice is a standalone game that can also be combined with the infinite power base game this expandalone feature three playable marvel villains who each have a different goal to achieve in order to win loki needs to collect and spend ten mischief while madame masque needs to defeat eight marvel heroes and modok must activate the cosmic cube 
285905,2,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,marvel crisis protocol is a tabletop hobby miniatures game set in the marvel universe players assemble paint and collect an ever expanding line of highly detailed plastic miniatures representing iconic marvel characters players choose characters from their collections to form their own marvel inspired dream team and then pit their chosen forces against each other on an interactive tabletop where the very terrain itself can be thrown crashed into and destroyed during the super powered showdown box contents 10 hard plastic character miniatures black widow captain america captain marvel iron man spiderman baron zemo crossbones doctor octopus red skull ultron 10 bases of varied sized from 30mm50mm 9 pieces of terrain 1 daily bugle stand 2 cars 2 dumpsters 2 traffic lights 2 lampposts 170 tokens 20 team tactics cards 3 map cards 2 affiliation cards 10 character stat cards 6 crisis cards 3 movement tools 4 range tools 1 learn to play guide 10 dice miniatures are supplied unpainted some assembly is be required and includes very small parts 
241106,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,as nobles at a magnificent masquerade ball you and your friends all vie to improve your social standing gossip flies rumors swirl and with each chime of the ebony clock hearts fill with dread and despair as midnight approaches you begin to realize that something is amiss based on edgar allen poes sinister story masque of the red death pits you and up to six of your friends against each other as you hobnob with the prince but disaster strikes at midnight you must balance your actions carefully between currying the princes favor and discovering which rooms the red death will visit after all having the highest social standing matters only if you survive 
291511,1,4,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,medici the dice game is a new design by reiner knizia that shares the setting and feel of his classic medici board game but using dice fast to learn and simple to play medici the dice game is a diceselecting rollandwrite game over the course of three rounds 24 players will fill their ships with the goods presented at the wharf they will earn money for having the most valued loads as well as for collecting majorities of the different goods mdashdescription from the publisher 
300683,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,build the most renowned amusement park of all time in meeple land buy the most beautiful attractions offer the best services and accommodate as many meeples as possible with buses and advertising meet the expectations of the meeples and success will be yours do not neglect any of your meeples however for the unsatisfied ones will tarnish your reputation mdashdescription from the publisher 
212580,4,5,5,0,2,0,0,2,0,2,0,0,1,0,1,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,2,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,pixel tactics is a headtohead game of tactical combat for two players each player has an identical deck of 25 cards from which they draft a leader the leaders abilities alter vastly the strategy and playability of every other card in the deck making the game playable in 25 different ways in the game players take turns placing cards and attacking each card can activate in various ways taking on offensive capabilities in the front rows of the unit or support powers in the back rows cards can also be played as orders ndash powerful singletime effects that can turn the tide of battle play continues until either players leader is defeated a typical game is best of three or five rounds mega man pixel tactics blue features 28 characters from mega man 13 mdash including mega man dr light and robot masters mdash and these characters are compatible with all other pixel tactics games 
212581,4,5,5,0,2,0,0,2,0,2,0,0,1,0,1,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,pixel tactics is a headtohead game of tactical combat for two players each player has an identical deck of 25 cards from which they draft a leader the leaders abilities alter vastly the strategy and playability of every other card in the deck making the game playable in 25 different ways in the game players take turns placing cards and attacking each card can activate in various ways taking on offensive capabilities in the front rows of the unit or support powers in the back rows cards can also be played as orders ndash powerful singletime effects that can turn the tide of battle play continues until either players leader is defeated a typical game is best of three or five rounds mega man pixel tactics red features 28 characters from mega man 46 including proto man and robot masters and these characters are compatible with all other pixel tactics games 
300217,0,1,0,1,0,0,0,1,1,0,0,2,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,after half a year of daylight we must now prepare for the dark season the roads will be treacherous but they will still need to be braved by a select few in order to keep our cities thriving in merchants of the dark road you are one of these brave few merchants that travel the dangerous paths between cities while the job is perilous fame and fortune await discover the capital city where most of your actions will take place using a rondel action system collect and produce items to add to your caravan or sell these items to local heroes and hire them to travel with you manipulate the market price of items visit the back alley sellers or delve a nearby dungeon for magical items to gain the potential for even more coin and notoriety gather lanterns to ease your passage along the dark roads as you guide your caravan to distant villages deliver goods and heroes to the best destinations and gain fame for your bravery balance the money you earn with the height of your fame because your final score after a number of game rounds will reflect the lowest of these two values after all what good is a purse full of the coin if the people donrsquot sing songs about you and what good is a song with an empty mug of ale mdashdescription from the publisher 
302189,3,2,1,1,1,0,3,2,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,2,0,0,the merlin big box contains a new expansion morgana as well as the arthur and knights of the round table expansions as well as the two queenies it also features some upgraded components morgana adds three new expansion modules which may be played in any combination with the base game of merlin or the other expansions morgana players draft a purple dice from a common pool to gain special abilities market on turns that you are not able to complete a mission card players are allowed to take one time bonuses from the market board caerleon new locations replace the principalities of the base game in each location which are randomly placed players gain a specific resource or take a specific action receiving a bonus if they use a specific henchmen mdashdescription from the publisher 
306040,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,merv the heart of the silk road is a tense economic game charting the rise and fall of the greatest city in the world in merv players are vying to amass power and wealth in the prosperous heart of the silk road through careful court intrigue timely donations to the grand mosque and favorable trade deals players attempt to redirect as much of that prosperity as possible into their own pockets meanwhile beyond the city walls mongol hordes approach if you help construct the city walls you give up on precious opportunities to build up your own stature but leave it unprotected and you will burn with the city every decision is weighty and the consequences of each misstep are dire will you rise to prominence or fade into oblivion mdashdescription from the publisher 
290468,8,2,3,0,1,3,0,0,2,1,0,0,0,0,6,1,0,2,0,0,0,2,0,0,0,2,0,1,0,0,0,1,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,mint condition comics is a game where players compete for the best comic book collection players pick through piles trade comics and grow their collections wisely to score the most points the game is typically played for 3 rounds each round the comic book cards are shuffled to form a deck which is then used to create a market the comic book shop and three piles of comics the round ends when the deck and piles have run out in their turn players first determine to trade with either the comic book shop or with another player then they proceed to pick piles players look at the last pile and decide to keep it or move on to the next pile adding a card to the pile they just looked at once a player picks a pile the cards are immediately added to their collection and are used to form or expand comic book sets at the end of the round players score points based on how complete their sets are as well as any special bonuses for that round after the third or final round the player with the most total points wins original design by john retterermoore development by miguel martinez and aaron burghard mdashdescription from the publisher 
230408,2,6,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,description from the publisher its the monopoly game with a nintendo twist as it joins forces with beloved nintendo video game characters instead of standard monopoly tokens the game features super mario characters each with their own special powers within gameplay play as mario princess peach yoshi or donkey kong finish the game by defeating bowser at the end its not just about money in this game players earn points by buying properties collecting coins and beating bosses the player with the highest score wins the game features nintendos super mario characters coins replace monopoly money powerup die activates special abilities battle legendary bosses 
214293,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1931 your scientific expedition discovers a new and intriguing mountain range in the middle of the antarctic polar circle under these challenging conditions the survival of your team will depend on your ability to communicate with each other and to coordinate your efforts to overcome each obstacle mdash but what you discover on the way to the highest peak will strongly test your mental health will you even be able to understand yourself despite the madness that gradually insinuates itself into your mind based on the novel by h p lovecraft mountains of madness is a fully cooperative game with a pinch of realtime gameplay 
21763,4,1,0,3,0,0,0,0,1,4,0,0,1,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,in mr jack one of the two players represents jack the ripper who will be one of the eight characters on the board this player knows which character is mr jack and his goal is to flee from the district as soon as possible or avoid being accused for eight turns the other player represents an independent investigator not represented on the board who tries to guess the identity of jack mdash but he can make only one accusation during the game during each turn the players move the characters using their special powers and placing them either in shadow or light at the end of each turn the witnesses declare whether jack is visible mdash that is in light or adjacent to another character mdash or not alone in the shadows this allows the investigator to know which characters are innocent as the turns progress the investigator tries to eliminate suspects while jack tries to escape intuition logic and cold blood will be necessary for each of the two participants 
164237,0,4,0,0,1,0,0,2,2,0,0,0,1,0,1,2,0,0,1,2,0,2,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,take the role of a roman merchant in neptun delivering goods to cities and temples earn the most favor from the temples and win the game the game is played over three game rounds each consisting of three phases navigate the sea and coast to deliver on contracts you have acquired but there is a catch you get to determine the order of your contracts but they must be filled in that order so as you are acquiring and placing contracts you must take into account where you are traveling phase 1 acquire contracts when you fulfill a contract in phase 2 fulfill contracts you receive either favor at the temple or gold which can be used to buy favor but also may be used to extend your ships range thus gold can help you bridge that key leg of the journey so that you can deliver that contract in a timely fashion and be well positioned for the next part of your journey phase 2 fulfill contracts by laying out your contracts efficiently and navigating the sea and coastline effectively you will earn the most favor in phase 3 scoring from the temples and win the game phase 3 scoring 
154602,1,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,long ago the grand octopus one filled with cosmically divine powers reigned over the entire world mdash until an unfortunate combination of circumstances imprisoned it at the bottom of the ocean idle under miles of water it fell asleep dreaming of the day when its time would come once again in night of the grand octopus you are one of the elect and have been recruited by the illuminati to form a cult to glorify the tentacled one whats more your dreams have told you that the time has come the stars have aligned so that you can perform the ritual of appeal and bring the grand octopus to surface once again to perform the ritual however you need the right magical components components to be found in a famous english university for young wizards and witches mdash and youre not the only one seeking them in each round players secretly place their cultist and monster tokens on locations then reveal those locations at the same time if only one cultist group occupies a location that cult gains strength mdash but if two or more cults want the same spot they must negotiate or both lose cult strength if on the other hand a rival monster occupies the location the cultist is eliminated gulp 
270269,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,as an apprentice ninja itrsquos time for you to show all your skills in challenging and exciting tricky trials will you be quicker stronger smarterhellip or simply more concentrated than your opponents your training alternates collective trials and duels in a series of varied tests drawn randomly but whether you are challenging the whole group and headtohead with another ninja there will be only one rule be the best at your trial for example try to be the first player to place a ninja meeple on each of your fingertips try to guess how many ninjas your opponent put in the box just by shaking it be the quickest to assemble 5 wood logs vertically be strong enough to collect points depending on your score but be also strategic enough when you bet on the winner of each duel ninja academy is a hilarious fastpaced and highly replayable new dexterity game mdashdescription from the publisher 
264925,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,the evergreen empire stands on the brink of annihilation after thwarting the deadly elemental invasion the young emperor alexius iv tries to recover for his people their lost wealth and dignity but he cannot protect the realm alone the noble houses of evergreen hold power and resources but due to their interests they never work together alexius must find out which of the noble houses is worthiest and most loyal to him and put it in charge in the capital as first among equals in nocturion players take the role of noble houses that try to fulfill the quests of emperor alexius iv in order to prove their loyalty and stand next to the emperor nocturion is a dicerolling worker placement and resource management board game players try to fulfill quests and find their legendary heirlooms by gathering resources and forging mighty armies of beasts with variable asymmetric powers the player with most victory points wins mdashdescription from the publisher 
233676,2,3,0,0,0,0,3,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,a new era is looming on the horizon the future of noria is right in front of you and you must guide your flourishing trading empire into prosperity discover flying islands buy ships and build factories invest in prestigious projects and secure their success by passing on secret knowledge to politicians for even above the clouds there is still room for improvement noria is the debut title from sophia wagner winner of the spiel des jahres fellowship in 2015 the talented young author created an entirely new steampunk universe specifically for this game and artists michael menzel and klemens franz have managed to bring her vision to life at the center of the game is an innovative mechanism called wheel building each player has an action wheel consisting of three rings with slots for a number of different action discs over the course of the game players try to obtain new discs and manipulate the rings of the wheel to optimize their action selection additionally to ensure their investments bear fruit they also need to bribe politicians with knowledge 
